Datetime,PJME_MW,total_kw,base_kw,hvac_kw,comp_kw,is_spike_event,temp_celsius,humidity_pct,solar_ghi,tod_rate_inr,is_peak_hour_flag,demand_charge_rate_inr
2017-08-01 08:15:00,32713.687240628075,687.37,137.47,309.32,240.58,0,19.0,78.5,0.0,8.0,0,500.0
2017-08-01 08:30:00,33348.173584262,710.29,142.06,319.63,248.6,0,18.8,80.0,0.0,8.0,0,500.0
2017-08-01 08:45:00,33961.57313576493,732.43,146.49,329.59,256.35,0,18.6,81.5,0.0,8.0,0,500.0
2017-08-01 09:00:00,34561.0,754.06,150.81,339.33,263.92,0,18.5,83.0,0.0,8.0,0,500.0
2017-08-01 09:15:00,35153.93917743157,775.49,155.1,348.97,271.42,0,18.4,84.0,0.0,8.0,0,500.0
2017-08-01 09:30:00,35749.35925092863,796.98,159.4,358.64,278.94,0,18.4,85.0,0.0,8.0,0,500.0
2017-08-01 09:45:00,36356.59969896138,818.91,163.78,368.51,286.62,0,18.3,86.0,0.0,8.0,0,500.0
2017-08-01 10:00:00,36985.0,841.6,168.32,378.72,294.56,0,18.2,87.0,0.0,8.0,0,500.0
2017-08-01 10:15:00,37639.74354964567,865.25,173.05,389.36,302.84,0,18.4,86.5,10.0,8.0,0,500.0
2017-08-01 10:30:00,38309.389412023505,889.43,177.89,400.24,311.3,0,18.7,86.0,20.0,8.0,0,500.0
2017-08-01 10:45:00,38978.34056838958,913.58,182.72,411.11,319.75,0,19.0,85.5,30.0,8.0,0,500.0
2017-08-01 11:00:00,39631.0,937.15,187.43,421.72,328.0,0,19.2,85.0,40.0,8.0,0,500.0
2017-08-01 11:15:00,40255.11787398574,959.69,191.94,431.86,335.89,0,19.9,82.8,77.0,8.0,0,500.0
2017-08-01 11:30:00,40851.83310097737,981.24,196.25,441.56,343.43,0,20.5,80.5,114.0,8.0,0,500.0
2017-08-01 11:45:00,41425.63177748031,1001.96,200.39,450.88,350.69,0,21.2,78.2,151.0,8.0,0,500.0
2017-08-01 12:00:00,41981.0,1022.0,204.4,459.9,357.7,0,21.9,76.0,188.0,8.0,0,500.0
2017-08-01 12:15:00,42521.73807941136,1041.54,208.31,468.69,364.54,0,22.6,73.2,234.0,8.0,0,500.0
2017-08-01 12:30:00,43048.90318406706,1060.57,212.11,477.26,371.2,0,23.4,70.5,280.0,8.0,0,500.0
2017-08-01 12:45:00,43562.86669668923,1079.14,215.83,485.61,377.7,0,24.2,67.8,326.0,8.0,0,500.0
2017-08-01 13:00:00,44064.0,1097.23,219.45,493.75,384.03,0,24.9,65.0,372.0,8.0,0,500.0
2017-08-01 13:15:00,44552.02355836882,1114.85,222.97,501.68,390.2,0,25.5,62.5,417.0,8.0,0,500.0
2017-08-01 13:30:00,45024.054162754415,1131.9,226.38,509.36,396.16,0,26.2,60.0,462.0,8.0,0,500.0
2017-08-01 13:45:00,45476.5576857628,1148.24,229.65,516.71,401.88,0,26.8,57.5,507.0,8.0,0,500.0
2017-08-01 14:00:00,45906.0,1373.74,232.75,643.68,497.31,1,27.4,55.0,552.0,8.0,0,500.0
2017-08-01 14:15:00,46309.32393711335,1178.31,235.66,530.24,412.41,0,27.8,52.8,590.8,8.0,0,500.0
2017-08-01 14:30:00,46685.380164915296,1191.89,238.38,536.35,417.16,0,28.2,50.5,629.5,8.0,0,500.0
2017-08-01 14:45:00,47033.4963102596,1204.46,240.89,542.01,421.56,0,28.7,48.2,668.2,8.0,0,500.0
2017-08-01 15:00:00,47353.0,1216.0,243.2,547.2,425.6,0,29.1,46.0,707.0,8.0,0,500.0
2017-08-01 15:15:00,47643.68069317779,1226.49,245.3,551.92,429.27,0,29.2,45.5,696.0,8.0,0,500.0
2017-08-01 15:30:00,47907.17517758441,1236.0,247.2,556.2,432.6,0,29.2,45.0,685.0,8.0,0,500.0
2017-08-01 15:45:00,48145.58207319882,1244.6,248.92,560.07,435.61,0,29.3,44.5,674.0,8.0,0,500.0
2017-08-01 16:00:00,48361.0,1252.4,250.48,563.58,438.34,0,29.4,44.0,663.0,8.0,0,500.0
2017-08-01 16:15:00,48554.4689151755,1259.38,251.88,566.72,440.78,0,29.5,43.5,668.8,8.0,0,500.0
2017-08-01 16:30:00,48722.7941247471,1265.46,253.09,569.46,442.91,0,29.6,43.0,674.5,8.0,0,500.0
2017-08-01 16:45:00,48861.722271945146,1270.46,254.09,571.71,444.66,0,29.8,42.5,680.2,8.0,0,500.0
2017-08-01 17:00:00,48967.0,1274.29,254.86,573.43,446.0,0,29.9,42.0,686.0,8.0,0,500.0
2017-08-01 17:15:00,49032.28739612021,1276.63,255.33,574.48,446.82,0,30.1,41.5,696.5,8.0,0,500.0
2017-08-01 17:30:00,49042.89832342721,1277.02,255.4,574.66,446.96,0,30.3,41.0,707.0,8.0,0,500.0
2017-08-01 17:45:00,48982.060089020604,1274.82,254.96,573.67,446.19,0,30.5,40.5,717.5,8.0,0,500.0
2017-08-01 18:00:00,48833.0,1269.44,253.89,571.25,444.3,0,30.7,40.0,728.0,10.5,1,500.0
2017-08-01 18:15:00,48583.28775034364,1260.42,252.08,567.19,441.15,0,30.8,40.0,724.2,10.5,1,500.0
2017-08-01 18:30:00,48237.862581544076,1247.95,249.59,561.58,436.78,0,31.0,40.0,720.5,10.5,1,500.0
2017-08-01 18:45:00,47806.00612197248,1232.35,246.47,554.56,431.32,0,31.1,40.0,716.8,10.5,1,500.0
2017-08-01 19:00:00,47297.0,1213.97,242.79,546.29,424.89,0,31.2,40.0,713.0,10.5,1,500.0
2017-08-01 19:15:00,46726.608477505244,1193.37,238.67,537.02,417.68,0,31.0,40.2,688.5,10.5,1,500.0
2017-08-01 19:30:00,46136.5263503965,1172.06,234.41,527.43,410.22,0,30.8,40.5,664.0,10.5,1,500.0
2017-08-01 19:45:00,45574.931048089515,1151.8,230.36,518.31,403.13,0,30.7,40.8,639.5,10.5,1,500.0
2017-08-01 20:00:00,45090.0,1134.29,226.86,510.43,397.0,0,30.5,41.0,615.0,10.5,1,500.0
2017-08-01 20:15:00,44713.70021463541,1120.69,224.14,504.31,392.24,0,30.0,43.2,579.0,10.5,1,500.0
2017-08-01 20:30:00,44413.15701686995,1109.84,221.97,499.43,388.44,0,29.6,45.5,543.0,10.5,1,500.0
2017-08-01 20:45:00,44139.285310669504,1099.95,219.99,494.98,384.98,0,29.1,47.8,507.0,10.5,1,500.0
2017-08-01 21:00:00,43843.0,1089.25,217.85,490.16,381.24,0,28.6,50.0,471.0,10.5,1,500.0
2017-08-01 21:15:00,43481.434413953146,1076.2,215.24,484.29,376.67,0,28.6,50.0,430.0,10.5,1,500.0
2017-08-01 21:30:00,43036.59558212378,1060.14,212.03,477.06,371.05,0,28.7,50.0,389.0,10.5,1,500.0
2017-08-01 21:45:00,42496.708959232514,1040.63,208.13,468.28,364.22,0,28.8,50.0,348.0,10.5,1,500.0
2017-08-01 22:00:00,41850.0,1017.29,203.46,457.78,356.05,0,28.8,50.0,307.0,6.5,0,500.0
2017-08-01 22:15:00,41092.71837955202,989.94,197.99,445.47,346.48,0,28.4,53.2,271.0,6.5,0,500.0
2017-08-01 22:30:00,40253.21065463498,959.62,191.92,431.83,335.87,0,28.0,56.5,235.0,6.5,0,500.0
2017-08-01 22:45:00,39367.84760240045,927.65,185.53,417.44,324.68,0,27.6,59.8,199.0,6.5,0,500.0
2017-08-01 23:00:00,38473.0,895.34,179.07,402.9,313.37,0,27.2,63.0,163.0,6.5,0,500.0
2017-08-01 23:15:00,37598.78581783878,863.77,172.75,388.7,302.32,0,26.2,70.8,135.8,6.5,0,500.0
2017-08-01 23:30:00,36750.311799336305,833.14,166.63,374.91,291.6,0,25.2,78.5,108.5,6.5,0,500.0
2017-08-01 23:45:00,35926.431881165685,803.38,160.68,361.52,281.18,0,24.3,86.2,81.2,6.5,0,500.0
2017-08-02 00:00:00,35126.0,774.49,154.9,348.52,271.07,0,23.3,94.0,54.0,6.5,0,500.0
2017-08-02 00:15:00,34349.85709909286,746.45,149.29,335.9,261.26,0,23.0,94.5,40.8,6.5,0,500.0
2017-08-02 00:30:00,33606.792148019784,719.62,143.92,323.83,251.87,0,22.8,95.0,27.5,6.5,0,500.0
2017-08-02 00:45:00,32907.58112293683,694.37,138.87,312.47,243.03,0,22.5,95.5,14.2,6.5,0,500.0
2017-08-02 01:00:00,32263.0,671.09,134.22,301.99,234.88,0,22.2,96.0,1.0,6.5,0,500.0
2017-08-02 01:15:00,31681.004535789816,650.09,130.02,292.54,227.53,0,22.1,96.5,0.8,6.5,0,500.0
2017-08-02 01:30:00,31158.269608584567,631.2,126.24,284.04,220.92,0,22.0,97.0,0.5,6.5,0,500.0
2017-08-02 01:45:00,30688.649877087042,614.24,122.85,276.41,214.98,0,21.8,97.5,0.2,6.5,0,500.0
2017-08-02 02:00:00,30266.0,598.98,119.8,269.54,209.64,0,21.7,98.0,0.0,6.5,0,500.0
2017-08-02 02:15:00,29884.859132747897,585.22,117.04,263.35,204.83,0,21.7,97.5,0.0,6.5,0,500.0
2017-08-02 02:30:00,29542.504417641943,572.85,114.57,257.78,200.5,0,21.6,97.0,0.0,6.5,0,500.0
2017-08-02 02:45:00,29236.897493715012,561.82,112.36,252.82,196.64,0,21.6,96.5,0.0,6.5,0,500.0
2017-08-02 03:00:00,28966.0,552.04,110.41,248.42,193.21,0,21.6,96.0,0.0,6.5,0,500.0
2017-08-02 03:15:00,28728.62143321859,543.46,108.69,244.56,190.21,0,21.5,96.0,0.0,6.5,0,500.0
2017-08-02 03:30:00,28526.962720847667,536.18,107.24,241.28,187.66,0,21.5,96.0,0.0,6.5,0,500.0
2017-08-02 03:45:00,28364.07264805291,530.3,106.06,238.64,185.6,0,21.4,96.0,0.0,6.5,0,500.0
2017-08-02 04:00:00,28243.0,525.94,105.19,236.67,184.08,0,21.3,96.0,0.0,6.5,0,500.0
2017-08-02 04:15:00,28168.342634377746,523.23,104.65,235.45,183.13,0,21.2,96.5,0.0,6.5,0,500.0
2017-08-02 04:30:00,28150.8946989674,522.6,104.52,235.17,182.91,0,21.2,97.0,0.0,6.5,0,500.0
2017-08-02 04:45:00,28202.999414073365,524.49,104.9,236.02,183.57,0,21.1,97.5,0.0,6.5,0,500.0
2017-08-02 05:00:00,28337.0,529.31,105.86,238.19,185.26,0,21.0,98.0,0.0,6.5,0,500.0
2017-08-02 05:15:00,28560.492404270437,537.4,107.48,241.83,188.09,0,21.0,98.0,0.0,6.5,0,500.0
2017-08-02 05:30:00,28862.083483282724,548.29,109.66,246.73,191.9,0,21.0,98.0,0.0,6.5,0,500.0
2017-08-02 05:45:00,29225.632820653653,561.4,112.28,252.63,196.49,0,21.0,98.0,0.0,6.5,0,500.0
2017-08-02 06:00:00,29635.0,896.2,115.24,439.29,341.66999999999996,1,21.0,98.0,0.0,8.0,0,500.0
2017-08-02 06:15:00,30077.01587354051,592.16,118.43,266.47,207.26,0,20.9,98.0,0.0,8.0,0,500.0
2017-08-02 06:30:00,30550.396367901696,609.25,121.85,274.16,213.24,0,20.8,98.0,0.0,8.0,0,500.0
2017-08-02 06:45:00,31056.828678312035,627.54,125.51,282.39,219.64,0,20.7,98.0,0.0,8.0,0,500.0
2017-08-02 07:00:00,31598.0,647.09,129.42,291.19,226.48,0,20.6,98.0,0.0,8.0,0,500.0
2017-08-02 07:15:00,32172.897226567544,667.84,133.57,300.53,233.74,0,20.6,98.0,0.0,8.0,0,500.0
2017-08-02 07:30:00,32769.706045110506,689.4,137.88,310.23,241.29,0,20.6,98.0,0.0,8.0,0,500.0
2017-08-02 07:45:00,33373.91184109822,711.2,142.24,320.04,248.92,0,20.6,98.0,0.0,8.0,0,500.0
2017-08-02 08:00:00,33971.0,732.77,146.55,329.75,256.47,0,20.6,98.0,0.0,8.0,0,500.0
2017-08-02 08:15:00,34550.34834518934,753.69,150.74,339.16,263.79,0,20.6,98.0,0.0,8.0,0,500.0
2017-08-02 08:30:00,35116.9044516563,774.15,154.83,348.37,270.95,0,20.5,98.0,0.0,8.0,0,500.0
2017-08-02 08:45:00,35679.50833229512,794.46,158.89,357.51,278.06,0,20.4,98.0,0.0,8.0,0,500.0
2017-08-02 09:00:00,36247.0,814.95,162.99,366.73,285.23,0,20.4,98.0,0.0,8.0,0,500.0
2017-08-02 09:15:00,36827.084392675104,835.9,167.18,376.16,292.56,0,20.3,98.0,0.0,8.0,0,500.0
2017-08-02 09:30:00,37422.92614826428,857.42,171.48,385.84,300.1,0,20.2,98.0,0.0,8.0,0,500.0
2017-08-02 09:45:00,38036.55482972132,879.58,175.92,395.81,307.85,0,20.2,98.0,0.0,8.0,0,500.0
2017-08-02 10:00:00,38670.0,902.45,180.49,406.1,315.86,0,20.1,98.0,0.0,8.0,0,500.0
2017-08-02 10:15:00,39323.81408411025,926.06,185.21,416.73,324.12,0,20.2,98.0,8.5,8.0,0,500.0
2017-08-02 10:30:00,39992.64095528657,950.2,190.04,427.59,332.57,0,20.4,98.0,17.0,8.0,0,500.0
2017-08-02 10:45:00,40669.64734881961,974.66,194.93,438.6,341.13,0,20.5,98.0,25.5,8.0,0,500.0
2017-08-02 11:00:00,41348.0,999.15,199.83,449.62,349.7,0,20.6,98.0,34.0,8.0,0,500.0
2017-08-02 11:15:00,42019.5967708839,1023.4,204.68,460.53,358.19,0,21.1,97.5,64.5,8.0,0,500.0
2017-08-02 11:30:00,42671.26003058945,1046.94,209.39,471.12,366.43,0,21.6,97.0,95.0,8.0,0,500.0
2017-08-02 11:45:00,43288.543275000266,1069.23,213.85,481.15,374.23,0,22.0,96.5,125.5,8.0,0,500.0
2017-08-02 12:00:00,43857.0,1089.75,217.95,490.39,381.41,0,22.5,96.0,156.0,8.0,0,500.0
2017-08-02 12:15:00,44363.72070735414,1108.05,221.61,498.62,387.82,0,23.0,93.5,186.0,8.0,0,500.0
2017-08-02 12:30:00,44801.943922355655,1123.86,224.77,505.74,393.35,0,23.6,91.0,216.0,8.0,0,500.0
2017-08-02 12:45:00,45166.44517617934,1137.04,227.41,511.67,397.96,0,24.1,88.5,246.0,8.0,0,500.0
2017-08-02 13:00:00,45452.0,1147.35,229.47,516.31,401.57,0,24.6,86.0,276.0,8.0,0,500.0
2017-08-02 13:15:00,45654.72352469951,1154.66,230.93,519.6,404.13,0,25.2,82.8,324.5,8.0,0,500.0
2017-08-02 13:30:00,45776.08927998794,1159.05,231.81,521.57,405.67,0,25.7,79.5,373.0,8.0,0,500.0
2017-08-02 13:45:00,45818.91039528239,1160.6,232.12,522.27,406.21,0,26.2,76.2,421.5,8.0,0,500.0
2017-08-02 14:00:00,45786.0,1369.4,231.88,641.73,495.79,1,26.8,73.0,470.0,8.0,0,500.0
2017-08-02 14:15:00,45682.010193847804,1155.65,231.13,520.04,404.48,0,26.6,74.2,489.2,8.0,0,500.0
2017-08-02 14:30:00,45518.94895769259,1149.77,229.95,517.4,402.42,0,26.4,75.5,508.5,8.0,0,500.0
2017-08-02 14:45:00,45310.66324269109,1142.24,228.45,514.01,399.78,0,26.2,76.8,527.8,8.0,0,500.0
2017-08-02 15:00:00,45071.0,1133.6,226.72,510.12,396.76,0,26.0,78.0,547.0,8.0,0,500.0
2017-08-02 15:15:00,44813.92319990927,1124.31,224.86,505.94,393.51,0,25.2,81.0,497.2,8.0,0,500.0
2017-08-02 15:30:00,44553.864889241704,1114.91,222.98,501.71,390.22,0,24.4,84.0,447.5,8.0,0,500.0
2017-08-02 15:45:00,44305.37413395327,1105.94,221.19,497.67,387.08,0,23.7,87.0,397.8,8.0,0,500.0
2017-08-02 16:00:00,44083.0,1097.91,219.58,494.06,384.27,0,22.9,90.0,348.0,8.0,0,500.0
2017-08-02 16:15:00,43895.515756515095,1091.14,218.23,491.01,381.9,0,23.2,88.0,355.2,8.0,0,500.0
2017-08-02 16:30:00,43728.59148534062,1085.11,217.02,488.3,379.79,0,23.6,86.0,362.5,8.0,0,500.0
2017-08-02 16:45:00,43562.12147149583,1079.1,215.82,485.6,377.68,0,24.0,84.0,369.8,8.0,0,500.0
2017-08-02 17:00:00,43376.0,1072.38,214.48,482.57,375.33,0,24.3,82.0,377.0,8.0,0,500.0
2017-08-02 17:15:00,43154.42002403034,1064.38,212.88,478.97,372.53,0,24.8,79.2,441.0,8.0,0,500.0
2017-08-02 17:30:00,42898.769169395826,1055.15,211.03,474.82,369.3,0,25.4,76.5,505.0,8.0,0,500.0
2017-08-02 17:45:00,42614.7337300634,1044.89,208.98,470.2,365.71,0,26.0,73.8,569.0,8.0,0,500.0
2017-08-02 18:00:00,42308.0,1033.82,206.76,465.22,361.84,0,26.5,71.0,633.0,10.5,1,500.0
2017-08-02 18:15:00,41982.77289736357,1022.06,204.41,459.93,357.72,0,27.0,68.5,667.5,10.5,1,500.0
2017-08-02 18:30:00,41637.33183707608,1009.6,201.92,454.32,353.36,0,27.4,66.0,702.0,10.5,1,500.0
2017-08-02 18:45:00,41268.47485825056,996.29,199.26,448.33,348.7,0,27.9,63.5,736.5,10.5,1,500.0
2017-08-02 19:00:00,40873.0,982.0,196.4,441.9,343.7,0,28.4,61.0,771.0,10.5,1,500.0
2017-08-02 19:15:00,40453.81651151542,966.86,193.37,435.09,338.4,0,28.6,59.8,741.8,10.5,1,500.0
2017-08-02 19:30:00,40038.27848229986,951.86,190.37,428.34,333.15,0,28.8,58.5,712.5,10.5,1,500.0
2017-08-02 19:45:00,39659.851211934365,938.2,187.64,422.19,328.37,0,29.0,57.2,683.2,10.5,1,500.0
2017-08-02 20:00:00,39352.0,927.09,185.42,417.19,324.48,0,29.2,56.0,654.0,10.5,1,500.0
2017-08-02 20:15:00,39135.74230657478,919.26,183.85,413.67,321.74,0,28.6,57.2,605.0,10.5,1,500.0
2017-08-02 20:30:00,38982.30423372452,913.74,182.75,411.18,319.81,0,28.1,58.5,556.0,10.5,1,500.0
2017-08-02 20:45:00,38850.464044012,908.97,181.79,409.04,318.14,0,27.6,59.8,507.0,10.5,1,500.0
2017-08-02 21:00:00,38699.0,903.5,180.7,406.58,316.22,0,27.0,61.0,458.0,10.5,1,500.0
2017-08-02 21:15:00,38490.9642621855,895.98,179.2,403.19,313.59,0,26.4,65.0,414.8,10.5,1,500.0
2017-08-02 21:30:00,38206.50458280211,885.71,177.14,398.57,310.0,0,25.9,69.0,371.5,10.5,1,500.0
2017-08-02 21:45:00,37830.04261201768,872.11,174.42,392.45,305.24,0,25.4,73.0,328.2,10.5,1,500.0
2017-08-02 22:00:00,37346.0,854.64,170.93,384.59,299.12,0,24.8,77.0,285.0,6.5,0,500.0
2017-08-02 22:15:00,36747.119394683265,833.0,166.6,374.85,291.55,0,24.7,78.2,259.5,6.5,0,500.0
2017-08-02 22:30:00,36059.42743506706,808.18,161.64,363.68,282.86,0,24.6,79.5,234.0,6.5,0,500.0
2017-08-02 22:45:00,35317.27175791732,781.38,156.28,351.62,273.48,0,24.4,80.8,208.5,6.5,0,500.0
2017-08-02 23:00:00,34555.0,753.86,150.77,339.24,263.85,0,24.3,82.0,183.0,6.5,0,500.0
2017-08-02 23:15:00,33801.55815908146,726.65,145.33,326.99,254.33,0,23.6,83.8,151.8,6.5,0,500.0
2017-08-02 23:30:00,33064.285676929685,700.03,140.01,315.01,245.01,0,22.9,85.5,120.5,6.5,0,500.0
2017-08-02 23:45:00,32345.120356313066,674.06,134.81,303.33,235.92,0,22.2,87.2,89.2,6.5,0,500.0
2017-08-03 00:00:00,31646.0,648.8,129.76,291.96,227.08,0,21.5,89.0,58.0,6.5,0,500.0
2017-08-03 00:15:00,30970.429218990914,624.42,124.88,280.99,218.55,0,21.4,89.8,43.8,6.5,0,500.0
2017-08-03 00:30:00,30328.179857214243,601.23,120.25,270.55,210.43,0,21.2,90.5,29.5,6.5,0,500.0
2017-08-03 00:45:00,29730.590566830448,579.65,115.93,260.84,202.88,0,21.1,91.2,15.2,6.5,0,500.0
2017-08-03 01:00:00,29189.0,560.09,112.02,252.04,196.03,0,21.0,92.0,1.0,6.5,0,500.0
2017-08-03 01:15:00,28711.224964954916,542.84,108.57,244.28,189.99,0,20.9,92.8,0.8,6.5,0,500.0
2017-08-03 01:30:00,28290.99489421338,527.66,105.53,237.45,184.68,0,20.8,93.5,0.5,6.5,0,500.0
2017-08-03 01:45:00,27918.517376365155,514.2,102.84,231.39,179.97,0,20.7,94.2,0.2,6.5,0,500.0
2017-08-03 02:00:00,27584.0,502.14,100.43,225.96,175.75,0,20.6,95.0,0.0,6.5,0,500.0
2017-08-03 02:15:00,27279.43654618945,491.14,98.23,221.01,171.9,0,20.6,95.2,0.0,6.5,0,500.0
2017-08-03 02:30:00,27003.96556593225,481.2,96.24,216.54,168.42,0,20.5,95.5,0.0,6.5,0,500.0
2017-08-03 02:45:00,26758.511802708923,472.31,94.46,212.54,165.31,0,20.4,95.8,0.0,6.5,0,500.0
2017-08-03 03:00:00,26544.0,464.58,92.92,209.06,162.6,0,20.4,96.0,0.0,6.5,0,500.0
2017-08-03 03:15:00,26361.32572528728,457.98,91.6,206.09,160.29,0,20.4,96.2,0.0,6.5,0,500.0
2017-08-03 03:30:00,26211.267842057623,452.56,90.51,203.65,158.4,0,20.4,96.5,0.0,6.5,0,500.0
2017-08-03 03:45:00,26094.576037799157,448.35,89.67,201.76,156.92,0,20.3,96.8,0.0,6.5,0,500.0
2017-08-03 04:00:00,26012.0,445.37,89.07,200.42,155.88,0,20.3,97.0,0.0,6.5,0,500.0
2017-08-03 04:15:00,25966.619927661428,443.74,88.75,199.68,155.31,0,20.2,97.2,0.0,6.5,0,500.0
2017-08-03 04:30:00,25970.838065837263,443.89,88.78,199.75,155.36,0,20.0,97.5,0.0,6.5,0,500.0
2017-08-03 04:45:00,26039.387171094462,446.36,89.27,200.86,156.23,0,19.9,97.8,0.0,6.5,0,500.0
2017-08-03 05:00:00,26187.0,451.69,90.34,203.26,158.09,0,19.8,98.0,0.0,6.5,0,500.0
2017-08-03 05:15:00,26422.803939067013,460.2,92.04,207.09,161.07,0,19.7,98.5,0.0,6.5,0,500.0
2017-08-03 05:30:00,26733.50489459334,471.42,94.28,212.14,165.0,0,19.6,99.0,0.0,6.5,0,500.0
2017-08-03 05:45:00,27100.203402822997,484.66,96.93,218.1,169.63,0,19.4,99.5,0.0,6.5,0,500.0
2017-08-03 06:00:00,27504.0,819.24,99.85,404.65999999999997,314.73,1,19.3,100.0,0.0,8.0,0,500.0
2017-08-03 06:15:00,27930.679941070528,514.65,102.93,231.59,180.13,0,19.2,100.0,0.0,8.0,0,500.0
2017-08-03 06:30:00,28384.767355789387,531.05,106.21,238.97,185.87,0,19.2,100.0,0.0,8.0,0,500.0
2017-08-03 06:45:00,28875.471092613556,548.77,109.75,246.95,192.07,0,19.2,100.0,0.0,8.0,0,500.0
2017-08-03 07:00:00,29412.0,568.14,113.63,255.66,198.85,0,19.1,100.0,0.0,8.0,0,500.0
2017-08-03 07:15:00,29997.866921650882,589.29,117.86,265.18,206.25,0,19.1,99.8,0.0,8.0,0,500.0
2017-08-03 07:30:00,30613.800682249108,611.54,122.31,275.19,214.04,0,19.0,99.5,0.0,8.0,0,500.0
2017-08-03 07:45:00,31234.834101722783,633.96,126.79,285.28,221.89,0,19.0,99.2,0.0,8.0,0,500.0
2017-08-03 08:00:00,31836.0,655.66,131.13,295.05,229.48,0,19.0,99.0,0.0,8.0,0,500.0
2017-08-03 08:15:00,32398.961747325942,676.0,135.2,304.2,236.6,0,19.0,99.0,0.0,8.0,0,500.0
2017-08-03 08:30:00,32931.90491521416,695.25,139.05,312.86,243.34,0,18.9,99.0,0.0,8.0,0,500.0
2017-08-03 08:45:00,33449.6456254953,713.94,142.79,321.27,249.88,0,18.8,99.0,0.0,8.0,0,500.0
2017-08-03 09:00:00,33967.0,732.62,146.52,329.68,256.42,0,18.8,99.0,0.0,8.0,0,500.0
2017-08-03 09:15:00,34496.17671404535,751.74,150.35,338.28,263.11,0,18.8,99.2,0.0,8.0,0,500.0
2017-08-03 09:30:00,35038.95465689424,771.34,154.27,347.1,269.97,0,18.8,99.5,0.0,8.0,0,500.0
2017-08-03 09:45:00,35594.505271296,791.4,158.28,356.13,276.99,0,18.7,99.8,0.0,8.0,0,500.0
2017-08-03 10:00:00,36162.0,811.89,162.38,365.35,284.16,0,18.7,100.0,0.0,8.0,0,500.0
2017-08-03 10:15:00,36740.222021492664,832.77,166.55,374.75,291.47,0,18.8,99.5,7.5,8.0,0,500.0
2017-08-03 10:30:00,37326.40145720889,853.94,170.79,384.27,298.88,0,19.0,99.0,15.0,8.0,0,500.0
2017-08-03 10:45:00,37917.380164320675,875.26,175.05,393.87,306.34,0,19.2,98.5,22.5,8.0,0,500.0
2017-08-03 11:00:00,38510.0,896.66,179.33,403.5,313.83,0,19.3,98.0,30.0,8.0,0,500.0
2017-08-03 11:15:00,39100.68519998399,918.0,183.6,413.1,321.3,0,19.7,96.2,60.0,8.0,0,500.0
2017-08-03 11:30:00,39684.189514270205,939.06,187.81,422.58,328.67,0,20.2,94.5,90.0,8.0,0,500.0
2017-08-03 11:45:00,40254.84907142132,959.69,191.94,431.86,335.89,0,20.6,92.8,120.0,8.0,0,500.0
2017-08-03 12:00:00,40807.0,979.62,195.92,440.83,342.87,0,21.0,91.0,150.0,8.0,0,500.0
2017-08-03 12:15:00,41337.349678571394,998.77,199.75,449.45,349.57,0,21.4,89.0,176.0,8.0,0,500.0
2017-08-03 12:30:00,41852.09048571032,1017.36,203.47,457.81,356.08,0,21.9,87.0,202.0,8.0,0,500.0
2017-08-03 12:45:00,42359.78604999409,1035.69,207.14,466.06,362.49,0,22.4,85.0,228.0,8.0,0,500.0
2017-08-03 13:00:00,42869.0,1054.09,210.82,474.34,368.93,0,22.8,83.0,254.0,8.0,0,500.0
2017-08-03 13:15:00,43385.13483573048,1072.71,214.54,482.72,375.45,0,23.2,80.8,291.5,8.0,0,500.0
2017-08-03 13:30:00,43900.94854288855,1091.34,218.27,491.1,381.97,0,23.6,78.5,329.0,8.0,0,500.0
2017-08-03 13:45:00,44406.03797860234,1109.58,221.92,499.31,388.35,0,24.1,76.2,366.5,8.0,0,500.0
2017-08-03 14:00:00,44890.0,1337.05,225.41,627.1700000000001,484.47,1,24.5,74.0,404.0,8.0,0,500.0
2017-08-03 14:15:00,45343.29847850668,1143.42,228.68,514.54,400.2,0,25.0,72.2,436.8,8.0,0,500.0
2017-08-03 14:30:00,45759.86534273549,1158.46,231.69,521.31,405.46,0,25.4,70.5,469.5,8.0,0,500.0
2017-08-03 14:45:00,46134.49953559656,1172.0,234.4,527.4,410.2,0,25.9,68.8,502.2,8.0,0,500.0
2017-08-03 15:00:00,46462.0,1183.82,236.76,532.72,414.34,0,26.4,67.0,535.0,8.0,0,500.0
2017-08-03 15:15:00,46739.06187524282,1193.82,238.76,537.22,417.84,0,26.6,66.2,558.2,8.0,0,500.0
2017-08-03 15:30:00,46969.96508616951,1202.16,240.43,540.97,420.76,0,26.8,65.5,581.5,8.0,0,500.0
2017-08-03 15:45:00,47160.88575401144,1209.06,241.81,544.08,423.17,0,27.1,64.8,604.8,8.0,0,500.0
2017-08-03 16:00:00,47318.0,1214.74,242.95,546.63,425.16,0,27.3,64.0,628.0,8.0,0,500.0
2017-08-03 16:15:00,47443.704020522055,1219.26,243.85,548.67,426.74,0,27.6,63.2,668.5,8.0,0,500.0
2017-08-03 16:30:00,47525.274312586494,1222.2,244.44,549.99,427.77,0,27.9,62.5,709.0,8.0,0,500.0
2017-08-03 16:45:00,47546.20744835768,1222.97,244.59,550.34,428.04,0,28.2,61.8,749.5,8.0,0,500.0
2017-08-03 17:00:00,47490.0,1220.94,244.19,549.42,427.33,0,28.5,61.0,790.0,8.0,0,500.0
2017-08-03 17:15:00,47344.40329266896,1215.69,243.14,547.06,425.49,0,28.6,60.8,790.2,8.0,0,500.0
